Category,Name,Description,URL,Image URL,Landing Page URL
Development,Golang Weekly,Go lang news,https://inboxreads.co/n/golang-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211878362-541594842.jpg?tr=w-600,f-webp",../l/newsletter/golang-weekly?source=newsletter-details
Development,This Week In React,Stay up-to-date with React!,https://inboxreads.co/n/this-week-in-react,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205692055-750725568.jpg?tr=w-600,f-webp",../l/newsletter/this-week-in-react?source=newsletter-details
Development,Jason Resnick,Want more sales for your client services?,https://inboxreads.co/n/jason-resnick,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290056365-391313863.jpg?tr=w-600,f-webp",../l/newsletter/jason-resnick?source=newsletter-details
Development,Awesome Javascript,The most popular JavaScript news,https://inboxreads.co/n/awesome-javascript-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727466405877-715693344.jpg?tr=w-600,f-webp",../l/newsletter/awesome-javascript-newsletter?source=newsletter-details
Development,Programming Digest,Keeps up to date with the programming world.,https://inboxreads.co/n/programming-digest,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211340807-587497077.jpg?tr=w-600,f-webp",../l/newsletter/programming-digest?source=newsletter-details
Development,Tech Productivity,For tech professionals who want to get stuff done,https://inboxreads.co/n/tech-productivity,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1732694209102-132718160.jpg?tr=w-600,f-webp",../l/newsletter/tech-productivity?source=newsletter-details
Development,C# Digest,"5 top stories on C#, .NET, Azure and more",https://inboxreads.co/n/c-sharp-digest,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211887611-376162368.jpg?tr=w-600,f-webp",../l/newsletter/c-sharp-digest?source=newsletter-details
Development,Awesome Rust,"The most popular Rust news, articles and packages",https://inboxreads.co/n/awesome-rust-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727466440409-648254147.jpg?tr=w-600,f-webp",../l/newsletter/awesome-rust-newsletter?source=newsletter-details
Development,Node Weekly,Weekly round-up of Node.js news.,https://inboxreads.co/n/node-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211664224-105940516.jpg?tr=w-600,f-webp",../l/newsletter/node-weekly?source=newsletter-details
Development,Ruby Weekly,Round-up of Ruby news and articles,https://inboxreads.co/n/ruby-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727212023621-314936289.jpg?tr=w-600,f-webp",../l/newsletter/ruby-weekly?source=newsletter-details
Development,Computer science weekly,"Articles, projects, tutorials about Compsci",https://inboxreads.co/n/computer-science-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200494382-805674510.jpg?tr=w-600,f-webp",../l/newsletter/computer-science-weekly?source=newsletter-details
Development,Refactoring,Making great software and working with people,https://inboxreads.co/n/refactoring,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210590303-997095940.jpg?tr=w-600,f-webp",../l/newsletter/refactoring?source=newsletter-details
Development,iOS Dev Tools,The best tools for iOS developers,https://inboxreads.co/n/ios-dev-tools,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727212103275-624553900.jpg?tr=w-600,f-webp",../l/newsletter/ios-dev-tools?source=newsletter-details
Development,Software Ideas,"Hand-picked, validated SaaS ideas delivered straight to your inbox",https://inboxreads.co/n/software-ideas,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205477300-382375053.jpg?tr=w-600,f-webp",../l/newsletter/software-ideas?source=newsletter-details
Development,Programmer Weekly,A free weekly newsletter featuring the best hand curated links for programmers,https://inboxreads.co/n/programmer-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211347201-338106951.jpg?tr=w-600,f-webp",../l/newsletter/programmer-weekly?source=newsletter-details
Development,Blogging for Devs,You don't have to be Twitter-famous to grow your tech blog.,https://inboxreads.co/n/blogging-for-devs,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204171009-880524080.jpg?tr=w-600,f-webp",../l/newsletter/blogging-for-devs?source=newsletter-details
Development,Software Development weekly,"Articles, projects, tutorials for programmers",https://inboxreads.co/n/software-development-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204492783-393500665.jpg?tr=w-600,f-webp",../l/newsletter/software-development-weekly?source=newsletter-details
Development,VimTricks,Vim tricks and tips,https://inboxreads.co/n/vimtricks,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211974004-554590985.jpg?tr=w-600,f-webp",../l/newsletter/vimtricks?source=newsletter-details
Startup,Product Hunt Daily,"The best of Product Hunt, created by your friends.",https://inboxreads.co/n/product-hunt-daily,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727304578558-591914746.jpg?tr=w-600,f-webp",../l/newsletter/product-hunt-daily?source=newsletter-details
Startup,CB Insights,The easy way to stay ahead of all things tech,https://inboxreads.co/n/cb-insights,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727465825733-624029320.jpg?tr=w-600,f-webp",../l/newsletter/cb-insights?source=newsletter-details
Startup,The Daily Navigator,A five-minute trip through the news.,https://inboxreads.co/n/the-navigator,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727305241802-331747927.jpg?tr=w-600,f-webp",../l/newsletter/the-navigator?source=newsletter-details
Startup,Marketing Secrets,Transform Your Business Just 2 Minutes a Day,https://inboxreads.co/n/marketing-secrets,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727287936370-375891421.jpg?tr=w-600,f-webp",../l/newsletter/marketing-secrets?source=newsletter-details
Startup,OKDork,Noah Kagan's hottest business hacks,https://inboxreads.co/n/okdork,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210186873-807426946.jpg?tr=w-600,f-webp",../l/newsletter/okdork?source=newsletter-details
Startup,Benedict Evans,Tech stories and links,https://inboxreads.co/n/benedict-evans,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727305465792-803973382.jpg?tr=w-600,f-webp",../l/newsletter/benedict-evans?source=newsletter-details
Startup,Starter Story,Learn How People Start Successful Businesses,https://inboxreads.co/n/starter-story,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727306189889-530239641.jpg?tr=w-600,f-webp",../l/newsletter/starter-story?source=newsletter-details
Startup,IndieHackers,Get the latest and greatest from IndieHackers,https://inboxreads.co/n/indiehackers,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727307989914-745812611.jpg?tr=w-600,f-webp",../l/newsletter/indiehackers?source=newsletter-details
Startup,Founders Grid,"The best startup news, guides, & resources.",https://inboxreads.co/n/founders-grid,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727203101673-851482269.jpg?tr=w-600,f-webp",../l/newsletter/founders-grid?source=newsletter-details
Startup,Andrew Chen,Long-form essays on Silicon Valley,https://inboxreads.co/n/andrew-chen,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205127008-218723579.jpg?tr=w-600,f-webp",../l/newsletter/andrew-chen?source=newsletter-details
Startup,Exponential View,Analysis on AI and exponential technologies.,https://inboxreads.co/n/exponential-view,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727310116091-390965857.jpg?tr=w-600,f-webp",../l/newsletter/exponential-view?source=newsletter-details
Startup,Sifted,"For Europe's startups, innovators, & entrepreneurs",https://inboxreads.co/n/sifted,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727309762229-906954291.jpg?tr=w-600,f-webp",../l/newsletter/sifted?source=newsletter-details
Startup,Growth Supply,Get smarter at building startups,https://inboxreads.co/n/growth-supply,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727340823591-378224882.jpg?tr=w-600,f-webp",../l/newsletter/growth-supply?source=newsletter-details
Startup,The Pragmatic Engineer,"Big Tech and startups, from the inside.",https://inboxreads.co/n/the-pragmatic-engineer,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727437504376-530116498.jpg?tr=w-600,f-webp",../l/newsletter/the-pragmatic-engineer?source=newsletter-details
Startup,Spotlight by Xartup,Actionable insights on the global startup ecosystem,https://inboxreads.co/n/spotlight-by-xartup,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1734389529239-403983262.jpg?tr=w-600,f-webp",../l/newsletter/spotlight-by-xartup?source=newsletter-details
Startup,What's Hot in Enterprise IT/VC,"Stories on VC, software, & scaling startups",https://inboxreads.co/n/whats-hot-in-enterprise-it-vc,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211943641-952404202.jpg?tr=w-600,f-webp",../l/newsletter/whats-hot-in-enterprise-it-vc?source=newsletter-details
Startup,Web Development Reading List,Handcrafted links for a web developer’s life,https://inboxreads.co/n/web-development-reading-list,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211662561-847658849.jpg?tr=w-600,f-webp",../l/newsletter/web-development-reading-list?source=newsletter-details
Startup,Napkin Math,"Business breakdowns, by the numbers.",https://inboxreads.co/n/napkin-math,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210906996-540653996.jpg?tr=w-600,f-webp",../l/newsletter/napkin-math?source=newsletter-details
Startup,No CS Degree,Jobs for self-taught and bootcamp developers,https://inboxreads.co/n/no-cs-degree,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211516682-936857697.jpg?tr=w-600,f-webp",../l/newsletter/no-cs-degree?source=newsletter-details
Startup,The Weekly Index,Exclusive Q&A interviews with startup industry experts,https://inboxreads.co/n/startup-index-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727468155101-156827325.jpg?tr=w-600,f-webp",../l/newsletter/startup-index-newsletter?source=newsletter-details
Startup,Psychedelic Alpha,Coverage of the emergent psychedelic industry,https://inboxreads.co/n/psilocybin-alpha,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217413128-163450396.jpg?tr=w-600,f-webp",../l/newsletter/psilocybin-alpha?source=newsletter-details
Startup,Micro Saas Idea,Newsletter for techies and marketers looking for their next profitable micro saas idea,https://inboxreads.co/n/micro-saas-idea,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207750232-801701020.jpg?tr=w-600,f-webp",../l/newsletter/micro-saas-idea?source=newsletter-details
Startup,Wes Kao's Marketing Fundamentals,Marketing fundamentals to help you add more value,https://inboxreads.co/n/wes-kaos-marketing-fundamentals,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290968362-448258834.jpg?tr=w-600,f-webp",../l/newsletter/wes-kaos-marketing-fundamentals?source=newsletter-details
Startup,First 1000,How companies got their first 1000 customers,https://inboxreads.co/n/first-1000,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205328337-558831006.jpg?tr=w-600,f-webp",../l/newsletter/first-1000?source=newsletter-details
Startup,Axios Pro Rata,"Business news stories on VC, PE and M&A",https://inboxreads.co/n/axios-pro-rata,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728651433538-798779519.jpg?tr=w-600,f-webp",../l/newsletter/axios-pro-rata?source=newsletter-details
Startup,BrainPint,A Curated Weekly Newsletter For The Curious,https://inboxreads.co/n/brainpint,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290822402-434583095.jpg?tr=w-600,f-webp",../l/newsletter/brainpint?source=newsletter-details
Startup,Femtech Insider,A Weekly Newsletter about Femtech and Women's Health,https://inboxreads.co/n/femtech-insider,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727212161842-80946644.jpg?tr=w-600,f-webp",../l/newsletter/femtech-insider?source=newsletter-details
Startup,Initiator Creator,Once-weekly newsletter for side hustlers,https://inboxreads.co/n/initiator-creator,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205984773-934563776.jpg?tr=w-600,f-webp",../l/newsletter/initiator-creator?source=newsletter-details
Startup,The Slice,Become a better founder and maker,https://inboxreads.co/n/the-slice,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290780008-39515739.jpg?tr=w-600,f-webp",../l/newsletter/the-slice?source=newsletter-details
Startup,Joe Procopio,"Real-world startup, tech, product, and leadership advice.",https://inboxreads.co/n/joe-procopio,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211155844-765085319.jpg?tr=w-600,f-webp",../l/newsletter/joe-procopio?source=newsletter-details
Startup,The Rubesletter,A brainy comedy newsletter from comedian Matt Ruby,https://inboxreads.co/n/the-rubesletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727294190731-16965243.jpg?tr=w-600,f-webp",../l/newsletter/the-rubesletter?source=newsletter-details
Startup,SandHill.io,The latest startup theses & insights from 600+ VCs,https://inboxreads.co/n/sandhill-io,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206578527-407809056.jpg?tr=w-600,f-webp",../l/newsletter/sandhill-io?source=newsletter-details
Startup,York IE Newsletter,The Startup Growth Newsletter,https://inboxreads.co/n/york-ie-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209834921-646775522.jpg?tr=w-600,f-webp",../l/newsletter/york-ie-newsletter?source=newsletter-details
Startup,The Daily Brief,All our headlines in a 24 hour cycle,https://inboxreads.co/n/the-daily-brief,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207347453-529110478.jpg?tr=w-600,f-webp",../l/newsletter/the-daily-brief?source=newsletter-details
Startup,Founder Weekly,The best curated content for entrepreneurs.,https://inboxreads.co/n/founder-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210192613-549933235.jpg?tr=w-600,f-webp",../l/newsletter/founder-weekly?source=newsletter-details
Startup,Gad's Newsletter,"Scaling, Supply Chains and the Gig Economy",https://inboxreads.co/n/gads-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210864947-205677370.jpg?tr=w-600,f-webp",../l/newsletter/gads-newsletter?source=newsletter-details
Startup,SMMRY,Tech essentials in 5 minutes.,https://inboxreads.co/n/smmry,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204764996-552322072.jpg?tr=w-600,f-webp",../l/newsletter/smmry?source=newsletter-details
Startup,The Rabbit Hole,Take the red pill and see how deep The Rabbit Hole goes,https://inboxreads.co/n/the-rabbit-hole,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206337959-647857817.jpg?tr=w-600,f-webp",../l/newsletter/the-rabbit-hole?source=newsletter-details
Startup,Inside Intercom,"Thoughts, tips and lessons learned on product building",https://inboxreads.co/n/inside-intercom,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727212146820-477104916.jpg?tr=w-600,f-webp",../l/newsletter/inside-intercom?source=newsletter-details
Startup,Intercalation Station,Battery technology news,https://inboxreads.co/n/intercalation-station,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204877255-650286478.jpg?tr=w-600,f-webp",../l/newsletter/intercalation-station?source=newsletter-details
Startup,Superfluid,A newsletter about Tech and Business Strategy,https://inboxreads.co/n/superfluid,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211384255-48723675.jpg?tr=w-600,f-webp",../l/newsletter/superfluid?source=newsletter-details
Startup,The Tech Memo,The must-read memo for busy tech founders,https://inboxreads.co/n/the-tech-memo,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204342267-512625026.jpg?tr=w-600,f-webp",../l/newsletter/the-tech-memo?source=newsletter-details
Marketing,TLDR,Byte sized news for techie folks,https://inboxreads.co/n/tldr,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727304375506-424952055.jpg?tr=w-600,f-webp",../l/newsletter/tldr?source=newsletter-details
Marketing,Psych,Psychology to Improve Your Personal & Professional Life,https://inboxreads.co/n/psych,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728842234825-223522512.jpg?tr=w-600,f-webp",../l/newsletter/psych?source=newsletter-details
Marketing,Marketing Secrets,Transform Your Business Just 2 Minutes a Day,https://inboxreads.co/n/marketing-secrets,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727287936370-375891421.jpg?tr=w-600,f-webp",../l/newsletter/marketing-secrets?source=newsletter-details
Marketing,Refind,Get smarter every day,https://inboxreads.co/n/refind,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728733414493-757598810.jpg?tr=w-600,f-webp",../l/newsletter/refind?source=newsletter-details
